timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,26.0347768664032,0,0,1,25.0347768664032,0.0,0.0,0.0
1416726000.0,124.17502305882,0,0,2,-26.1155214569218,97.0,47.3121214447408,3.97842307100105
1416729600.0,294.90959039829,0,0,3,24.5493801065137,168.008928334181,91.4,7.95128195759554
1416733200.0,339.661132727039,0,0,4,0.488992868746321,194.0,129.259119600901,11.913020257392
1416736800.0,362.238138476297,0,0,5,15.0616692091758,168.008928334181,158.309443811795,15.858097121145
1416740400.0,336.532088700687,0,0,6,37.1798526529113,97.0,176.571241045642,19.7809950021341
1416744000.0,234.415112469897,0,0,7,20.9388850969449,2.37581479034587e-14,182.8,23.6762273729519
1416747600.0,121.556672721023,0,0,8,6.44708527647325,-97.0,176.571241045642,27.5383463989082
1416751200.0,39.3818441970664,0,0,9,8.71937816213181,-168.008928334181,158.309443811795,31.3619505573202
1416754800.0,-30.7545155797512,0,0,10,-11.1553273726818,-194.0,129.259119600901,35.1416921920298
1416758400.0,-30.6070708455381,0,0,11,-3.87042750394146,-168.008928334181,91.4,38.8722849925844
1416762000.0,7.07843935944226,0,0,12,2.21780652708106,-97.0000000000001,47.3121214447408,42.5485113876204
1416765600.0,38.2834440849645,0,0,13,-20.8817857571437,-4.75162958069173e-14,2.23865434884136e-14,46.1652298421082
1416769200.0,115.718740509909,0,0,14,2.31347990639648,97.0,-47.3121214447408,49.7173820482538
1416772800.0,138.961683479679,0,0,15,-5.84724485450196,168.008928334181,-91.4,53.2
1416776400.0,149.932727276399,0,0,16,12.5836339360683,194.0,-129.259119600901,56.6082129412318
1416780000.0,57.4270776064142,0,0,17,-29.2096610939411,168.008928334181,-158.309443811795,59.9372541779694
1416783600.0,1.50698119219346,0,0,18,-0.104245507185379,97.0,-176.571241045642,63.1824677450206
1416787200.0,-97.7532925116164,0,0,19,-0.292607429385745,7.1274443710376e-14,-182.8,66.3393149177692
1416790800.0,-183.916147301419,0,0,20,0.251713184230334,-96.9999999999998,-176.571241045642,69.4033805599921
1416794400.0,-194.010662108319,0,0,21,38.9373307388316,-168.008928334181,-158.309443811795,72.3703792988258
1416798000.0,-244.078263882938,0,0,22,-18.0553058002853,-194.0,-129.259119600901,75.2361615182487
1416801600.0,-145.751514205191,0,0,23,12.6606949662965,-168.008928334181,-91.4000000000001,77.9967191626935
