,timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,-10.2589027133946,0,0,0,-10.2589027133946,0.0,0.0,0.0
1,1416726000.0,141.132619494186,0,0,0,-5.15656894958463,94.2,46.1215538372692,5.96763460650157
2,1416729600.0,260.483286271987,0,0,0,-3.70282273739477,163.159186072988,89.1,11.9269229363933
3,1416733200.0,319.502976699009,0,0,0,-12.7729820945215,188.4,126.006428407443,17.8695303860879
4,1416736800.0,346.294528051759,0,0,0,5.02246934266604,163.159186072988,154.325726954387,23.7871456817174
5,1416740400.0,280.486273586272,0,0,0,-15.5132011616416,94.2,172.127982244712,29.6714925032012
6,1416744000.0,224.363090526386,0,0,0,10.6487494669586,2.30723456959361e-14,178.2,35.5143410594278
7,1416747600.0,113.579292584264,0,0,0,-5.65620925881035,-94.2,172.127982244712,41.3075195983623
8,1416751200.0,42.0262130718416,0,0,0,3.81674635446249,-163.159186072988,154.325726954387,47.0429258359803
9,1416754800.0,-0.146935503520369,0,0,0,9.53409780099221,-188.4,126.006428407443,52.7125382880447
10,1416758400.0,-12.4196676707284,0,0,0,3.33109091338322,-163.159186072988,89.1,58.3084274888766
11,1416762000.0,34.4510062764296,0,0,0,18.7066853577298,-94.2000000000001,46.1215538372692,63.8227670814306
12,1416765600.0,66.549846697943,0,0,0,-2.6979980652193,-4.6144691391872304e-14,2.18232059608058e-14,69.2478447631623
13,1416769200.0,125.641800948878,0,0,0,2.98728171376666,94.2,-46.1215538372692,74.5760730723807
14,1416772800.0,163.703755944273,0,0,0,9.84456987128517,163.159186072988,-89.1,79.8
15,1416776400.0,144.521779339452,0,0,0,-2.78411166495325,188.4,-126.006428407443,84.9123194118477
16,1416780000.0,97.0408612010874,0,0,0,-1.69847918446815,163.159186072988,-154.325726954387,89.9058812669541
17,1416783600.0,4.10056650221237,0,0,0,-12.7451528706065,94.2,-172.127982244712,94.7737016175309
18,1416787200.0,-68.3405013176796,0,0,0,10.3505263056665,6.92170370878084e-14,-178.2,99.5089723766539
19,1416790800.0,-163.437053435222,0,0,0,-1.21414203049821,-94.1999999999998,-172.127982244712,104.105070839988
20,1416794400.0,-234.130016032537,0,0,0,-25.2006719534002,-163.159186072988,-154.325726954387,108.555568948239
21,1416798000.0,-192.105504889389,0,0,0,9.44668124068079,-188.4,-126.006428407443,112.854242277373
22,1416801600.0,-127.193982739269,0,0,0,8.07012458967962,-163.159186072988,-89.1000000000001,116.99507874404
23,1416805200.0,-14.4721106969911,0,0,0,4.87715612626422,-94.2000000000003,-46.1215538372693,120.972287014014
24,1416808800.0,117.148399823348,0,0,0,-7.63190477854923,-9.22893827837445e-14,-4.3646411921611704e-14,124.780304601898
25,1416812400.0,286.560594500457,0,0,0,17.8252350124277,94.2000000000001,46.1215538372693,128.41380565076
26,1416816000.0,371.539807261249,0,0,0,-12.5870871925718,163.159186072988,89.1,131.867708380833
27,1416819600.0,463.149008946823,0,0,0,13.605398342546,188.4,126.006428407443,135.137182196834
28,1416823200.0,461.049162830555,0,0,0,5.34659535918317,163.159186072988,154.325726954387,138.217654443996
29,1416826800.0,416.795330221847,0,0,0,9.36253117379903,94.2,172.127982244712,141.104816803336
30,1416830400.0,322.521071039577,0,0,0,0.526439722350776,4.50027357022688e-13,178.2,143.794631317226
31,1416834000.0,231.894758358222,0,0,0,7.68344007666137,-94.1999999999998,172.127982244712,146.283336036848
32,1416837600.0,144.876412273437,0,0,0,5.14242110842313,-163.159186072988,154.325726954387,148.567450283615
33,1416841200.0,87.1567106201773,0,0,0,-1.0934973044808,-188.4,126.006428407443,150.643779517215
34,1416844800.0,87.4612684146685,0,0,0,9.01103468418867,-163.159186072988,89.1,152.509419803468
35,1416848400.0,92.4847301976658,0,0,0,-13.5985855153386,-94.2,46.1215538372692,154.161761875735
36,1416852000.0,160.037662921468,0,0,0,4.43916813724856,-1.38434074175617e-13,6.546961788241751e-14,155.598494784219
37,1416855600.0,207.554895370234,0,0,0,2.65884007947041,94.1999999999998,-46.1215538372691,156.817609128033
38,1416859200.0,242.909305312342,0,0,0,11.0327193738236,163.159186072988,-89.0999999999999,157.817399865531
39,1416862800.0,214.712481714841,0,0,0,-6.27755857667746,188.4,-126.006428407443,158.596468698962
40,1416866400.0,174.900393830586,0,0,0,6.91320868186889,163.159186072988,-154.325726954387,159.153726030116
41,1416870000.0,73.6853485517533,0,0,0,-7.87506168776387,94.2000000000006,-172.127982244712,159.488392484228
42,1416873600.0,-2.97375522283471,0,0,0,15.6262447771651,1.61506419871553e-13,-178.2,159.6
43,1416877200.0,-96.3030267228339,0,0,0,10.5365630376494,-94.1999999999998,-172.127982244712,159.488392484228
44,1416880800.0,-161.418185734219,0,0,0,-3.08699873695989,-163.159186072988,-154.325726954387,159.153726030116
45,1416884400.0,-151.764855496896,0,0,0,4.0451042115857,-188.4,-126.006428407443,158.596468698962
46,1416888000.0,-94.7314020780278,0,0,0,-0.289615870569564,-163.159186072989,-89.1000000000003,157.817399865531
47,1416891600.0,4.63321541818625,0,0,0,-11.8628398725773,-94.2000000000001,-46.1215538372692,156.817609128033
48,1416895200.0,157.455011218003,0,0,0,1.85651643378388,-1.8457876556748899e-13,-8.729282384322331e-14,155.598494784219
49,1416898800.0,293.348419745861,0,0,0,-1.13489596714265,94.1999999999997,46.1215538372691,154.161761875735
50,1416902400.0,400.619042455554,0,0,0,-4.14956342090214,163.159186072988,89.1000000000001,152.509419803468
51,1416906000.0,460.341270700551,0,0,0,-4.70893722410669,188.4,126.006428407443,150.643779517215
52,1416909600.0,487.058701009968,0,0,0,21.0063376989778,163.159186072988,154.325726954387,148.567450283615
53,1416913200.0,422.375732541852,0,0,0,9.76441426029224,94.2000000000001,172.127982244712,146.283336036848
54,1416916800.0,316.530107671561,0,0,0,-5.46452364566565,2.07651111263425e-13,178.2,143.794631317226
55,1416920400.0,213.585295093672,0,0,0,-5.44750395437489,-94.2000000000003,172.127982244712,141.104816803336
56,1416924000.0,122.829482413778,0,0,0,-6.55471291161724,-163.159186072988,154.325726954387,138.217654443996
57,1416927600.0,76.2273679583082,0,0,0,3.48375735403115,-188.4,126.006428407443,135.137182196834
58,1416931200.0,56.6828427946022,0,0,0,-1.12567951324236,-163.159186072988,89.1,131.867708380833
59,1416934800.0,74.4919894355073,0,0,0,-5.84337005252219,-94.2000000000001,46.1215538372693,128.41380565076
60,1416938400.0,120.249565178118,0,0,0,-4.53073942377898,-9.00054714045376e-13,4.25662818585154e-13,124.780304601898
61,1416942000.0,164.010178389083,0,0,0,-5.04055478766158,94.1999999999997,-46.121553837269,120.972287014014
62,1416945600.0,195.208309847876,0,0,0,4.15404503084759,163.159186072988,-89.0999999999998,116.99507874404
63,1416949200.0,174.633347107004,0,0,0,-0.614466762926316,188.4,-126.006428407443,112.854242277373
64,1416952800.0,111.22185589793,0,0,0,-6.16717216891017,163.159186072989,-154.325726954387,108.555568948239
65,1416956400.0,25.6322941285132,0,0,0,-0.544794466763174,94.2000000000001,-172.127982244712,104.105070839988
66,1416960000.0,-75.8975198596343,0,0,0,2.79350776371224,-4.15535454430717e-13,-178.2,99.5089723766539
67,1416963600.0,-171.302242590522,0,0,0,0.252038036658699,-94.1999999999997,-172.127982244712,94.7737016175308
68,1416967200.0,-234.12339818411,0,0,0,-6.54436642368897,-163.159186072988,-154.325726954387,89.905881266954
69,1416970800.0,-223.035502084469,0,0,0,6.45860691112636,-188.4,-126.006428407443,84.9123194118477
70,1416974400.0,-169.910101132082,0,0,0,2.54908494090644,-163.159186072988,-89.1,79.8000000000001
71,1416978000.0,-52.9257350273083,0,0,0,12.8197457375796,-94.1999999999996,-46.121553837269,74.5760730723807
72,1416981600.0,67.1756717648546,0,0,0,-2.07217299830732,-2.76868148351234e-13,-1.30939235764835e-13,69.2478447631623
73,1416985200.0,205.603285972861,0,0,0,1.45896505416279,94.1999999999991,46.1215538372687,63.8227670814307
74,1416988800.0,315.258757186823,0,0,0,4.69114362495862,163.159186072988,89.0999999999998,58.3084274888766
75,1416992400.0,371.69675877302,0,0,0,4.57779207753281,188.4,126.006428407443,52.7125382880447
76,1416996000.0,377.899047572397,0,0,0,13.3712087090413,163.159186072989,154.325726954387,47.0429258359804
77,1416999600.0,316.772452603072,0,0,0,9.13695075999787,94.2000000000001,172.127982244712,41.3075195983624
78,1417003200.0,210.256085597258,0,0,0,-3.45825546217062,9.692717511331839e-13,178.2,35.5143410594278
79,1417006800.0,110.370860832675,0,0,0,2.77138608476144,-94.1999999999996,172.127982244712,29.6714925032012
80,1417010400.0,16.0284039734258,0,0,0,1.07471741030969,-163.159186072988,154.325726954387,23.7871456817175
81,1417014000.0,-26.8175033701086,0,0,0,17.7065378363605,-188.4,126.006428407443,17.869530386088
82,1417017600.0,-51.4883870090368,0,0,0,10.6438761275582,-163.159186072989,89.1000000000006,11.9269229363934
83,1417021200.0,-42.7999557631952,0,0,0,-0.689144206966142,-94.1999999999996,46.121553837269,5.96763460650154
84,1417024800.0,-395.245655100384,1,0,0,-2.55917436616627,-3.23012839743106e-13,1.52762441725641e-13,1.95453629143918e-14
85,1417028400.0,47.4790975068343,0,0,0,5.36828595060497,94.2000000000002,-46.1215538372693,-5.96763460650157
86,1417032000.0,43.9517760441079,0,0,0,-18.180487092487,163.159186072988,-89.0999999999998,-11.9269229363933
87,1417035600.0,44.2906193203297,0,0,0,-0.233421886140044,188.4,-126.006428407442,-17.8695303860879
88,1417039200.0,-11.5137835333724,0,0,0,3.43990302974311,163.159186072989,-154.325726954387,-23.7871456817174
89,1417042800.0,-100.377977731472,0,0,0,7.2214970164412,94.2000000000002,-172.127982244712,-29.6714925032012
90,1417046400.0,-218.226566686431,0,0,0,-4.51222562700262,-3.23246071646972e-13,-178.2,-35.5143410594278
91,1417050000.0,-316.491201862589,0,0,0,-8.85570001951542,-94.1999999999996,-172.127982244712,-41.3075195983623
92,1417053600.0,-367.281334643995,0,0,0,-2.75349578063972,-163.159186072988,-154.325726954387,-47.0429258359803
93,1417057200.0,-372.416172620353,0,0,0,-5.29720592486543,-188.4,-126.006428407443,-52.7125382880446
94,1417060800.0,-317.622314566183,0,0,0,-7.05470100431761,-163.159186072988,-89.1000000000001,-58.3084274888766
95,1417064400.0,-199.034620990285,0,0,0,5.10969992841395,-94.1999999999996,-46.121553837269,-63.8227670814307
96,1417068000.0,-58.4302692357656,0,0,0,10.8175755273972,-3.6915753113497797e-13,-1.74585647686447e-13,-69.2478447631623
97,1417071600.0,66.4489916107001,0,0,0,0.70351084581308,94.199999999999,46.1215538372687,-74.5760730723806
98,1417075200.0,170.718011256147,0,0,0,-1.74117481684111,163.159186072988,89.0999999999998,-79.8
99,1417078800.0,238.983449285772,0,0,0,9.48934029017725,188.4,126.006428407443,-84.9123194118477
100,1417082400.0,228.009470484033,0,0,0,0.430438723612345,163.159186072988,154.325726954387,-89.9058812669541
101,1417086000.0,171.631460825166,0,0,0,0.0771801979846146,94.2000000000003,172.127982244712,-94.7737016175308
102,1417089600.0,83.3688252522189,0,0,0,4.67779762887174,1.0615611339169299e-12,178.2,-99.5089723766538
103,1417093200.0,-34.3357139524379,0,0,0,-8.15862535716227,-94.1999999999996,172.127982244712,-104.105070839988
104,1417096800.0,-103.236015202223,0,0,0,14.1530128646168,-163.159186072988,154.325726954387,-108.555568948239
105,1417100400.0,-178.948351623232,0,0,0,-3.70053775330105,-188.4,126.006428407443,-112.854242277373
106,1417104000.0,-175.792235821292,0,0,0,15.2620289957366,-163.159186072988,89.1000000000001,-116.99507874404
107,1417107600.0,-176.975021637536,0,0,0,-7.92428846079047,-94.2000000000008,46.1215538372696,-120.972287014014
108,1417111200.0,-131.936768673232,0,0,0,-7.15646407133402,-4.1530222252684996e-13,1.96408853647252e-13,-124.780304601898
109,1417114800.0,-76.5962755617286,0,0,0,3.73908392630136,94.199999999999,-46.1215538372686,-128.41380565076
110,1417118400.0,-65.5524918281294,0,0,0,-7.74396952028493,163.159186072989,-89.1000000000003,-131.867708380833
111,1417122000.0,-75.6336359327817,0,0,0,-2.89002532850488,188.4,-126.006428407443,-135.137182196834
112,1417125600.0,-120.641617718805,0,0,0,8.74257760658912,163.159186072989,-154.325726954387,-138.217654443996
113,1417129200.0,-220.061671357764,0,0,0,-1.02887230971686,94.2000000000003,-172.127982244712,-141.104816803336
114,1417132800.0,-320.130060099307,0,0,0,1.86457121791761,1.1077058253087998e-12,-178.2,-143.794631317226
115,1417136400.0,-427.956886739731,0,0,0,-15.34556845817,-94.2000000000007,-172.127982244712,-146.283336036848
116,1417140000.0,-458.994044165703,0,0,0,7.05831914528758,-163.159186072988,-154.325726954387,-148.567450283615
117,1417143600.0,-456.786484020359,0,0,0,8.26372390429954,-188.4,-126.006428407443,-150.643779517215
118,1417147200.0,-401.984473945658,0,0,0,2.78413193079866,-163.159186072988,-89.1000000000001,-152.509419803468
119,1417150800.0,-290.838560022869,0,0,0,3.64475569013696,-94.2000000000009,-46.1215538372697,-154.161761875735
120,1417154400.0,-167.324981564282,0,0,0,-11.7264867800602,-1.8001094280907498e-12,-8.51325637170308e-13,-155.598494784219
121,1417158000.0,-26.1446516402164,0,0,0,-9.64859634945288,94.2000000000001,46.1215538372692,-156.817609128033
122,1417161600.0,95.4365589829478,0,0,0,0.994772775490681,163.159186072988,89.0999999999997,-157.817399865531
123,1417165200.0,164.22606965395,0,0,0,8.41610994546943,188.4,126.006428407442,-158.596468698962
124,1417168800.0,161.638200188188,0,0,0,3.30701319092893,163.159186072989,154.325726954387,-159.153726030116
125,1417172400.0,107.020901727128,0,0,0,0.181311966644364,94.2000000000003,172.127982244712,-159.488392484228
126,1417176000.0,33.260679451735,0,0,0,14.6606794517352,-1.84811997471356e-13,178.2,-159.6
127,1417179600.0,-85.1116847111624,0,0,0,-3.55127447164522,-94.2000000000007,172.127982244712,-159.488392484228
128,1417183200.0,-152.568070209506,0,0,0,15.419114939211,-163.159186072988,154.325726954387,-159.153726030116
129,1417186800.0,-213.324564714277,0,0,0,7.66547557724131,-188.4,126.006428407443,-158.596468698962
130,1417190400.0,-230.965870956277,0,0,0,0.910714982241433,-163.159186072988,89.1000000000001,-157.817399865531
131,1417194000.0,-211.453693866416,0,0,0,-6.55763857565288,-94.1999999999998,46.1215538372691,-156.817609128033
132,1417197600.0,-158.957201441755,0,0,0,-3.35870665753662,8.31070908861434e-13,-3.93038311993385e-13,-155.598494784219
133,1417201200.0,-104.153368208051,0,0,0,1.92994750495379,94.1999999999989,-46.1215538372686,-154.161761875735
134,1417204800.0,-81.8819512278253,0,0,0,-3.43171749734547,163.159186072988,-89.0999999999997,-152.509419803468
135,1417208400.0,-92.5852292324362,0,0,0,-4.33502130777808,188.4,-126.006428407443,-150.643779517215
136,1417212000.0,-135.238222438809,0,0,0,4.49576872620452,163.159186072988,-154.325726954387,-148.567450283615
137,1417215600.0,-233.773718184221,0,0,0,-9.56239990266035,94.1999999999992,-172.127982244712,-146.283336036848
138,1417219200.0,-327.962554556207,0,0,0,-5.96792323898239,1.1999952080925499e-12,-178.2,-143.794631317226
139,1417222800.0,-408.575833427193,0,0,0,-1.14303437914586,-94.1999999999994,-172.127982244712,-141.104816803336
140,1417226400.0,-460.765658909746,0,0,0,-5.06309143837445,-163.159186072988,-154.325726954387,-138.217654443996
141,1417230000.0,-433.671876999118,0,0,0,15.8717336051594,-188.4,-126.006428407444,-135.137182196834
142,1417233600.0,-378.49332603563,0,0,0,5.6335684181904,-163.159186072988,-89.0999999999996,-131.867708380833
143,1417237200.0,-273.284935598944,0,0,0,-4.54957611091296,-94.2000000000009,-46.1215538372697,-128.41380565076
144,1417240800.0,-129.077293075626,0,0,0,-4.29698847372759,-5.53736296702467e-13,-2.6187847152967e-13,-124.780304601898
145,1417244400.0,22.0722946801925,0,0,0,2.72302785693763,94.2,46.1215538372692,-120.972287014014
146,1417248000.0,127.799388618139,0,0,0,-7.46471871080663,163.159186072987,89.0999999999991,-116.99507874404
147,1417251600.0,211.206708547784,0,0,0,9.65452241771392,188.4,126.006428407443,-112.854242277373
148,1417255200.0,197.282272593506,0,0,0,-11.647071485631,163.159186072989,154.325726954387,-108.555568948239
149,1417258800.0,161.282143841404,0,0,0,-0.940767563320577,94.2000000000004,172.127982244712,-104.105070839988
150,1417262400.0,74.7086901523304,0,0,0,-3.98233747101558,-9.2522614687611e-14,178.2,-99.5089723766539
151,1417266000.0,-15.6081810997552,0,0,0,1.23753827306171,-94.1999999999982,172.127982244712,-94.7737016175309
152,1417269600.0,-114.162616698366,0,0,0,-15.4232763128115,-163.159186072987,154.325726954387,-89.9058812669542
153,1417273200.0,-146.033428449498,0,0,0,1.27246255490683,-188.4,126.006428407443,-84.9123194118477
154,1417276800.0,-159.357417450089,0,0,0,-5.49823137710023,-163.159186072988,89.1000000000001,-79.8000000000001
155,1417280400.0,-127.08749503817,0,0,0,-4.43297580305815,-94.1999999999998,46.1215538372691,-74.5760730723807
156,1417284000.0,-58.0700234270873,0,0,0,11.177821336076,-1.93854350226637e-12,9.16795255052725e-13,-69.2478447631623
157,1417287600.0,-14.5920810865963,0,0,0,1.15223983210419,94.1999999999988,-46.1215538372686,-63.8227670814307
158,1417291200.0,28.2340420146141,0,0,0,12.4832834305025,163.159186072988,-89.0999999999997,-58.3084274888766
159,1417294800.0,5.75384461248827,0,0,0,-3.92718869202438,188.4,-126.006428407443,-52.7125382880447
160,1417298400.0,-33.9454167611693,0,0,0,4.26404995621003,163.159186072988,-154.325726954387,-47.0429258359804
161,1417302000.0,-103.805544546781,0,0,0,15.4299572962916,94.2000000000016,-172.127982244712,-41.3075195983623
162,1417305600.0,-214.243451459821,0,0,0,-0.529110400394919,1.29228459087629e-12,-178.2,-35.5143410594278
163,1417309200.0,-297.416677031863,0,0,0,-1.41720228395028,-94.1999999999994,-172.127982244712,-29.6714925032013
164,1417312800.0,-327.259312292954,0,0,0,14.0127464161383,-163.159186072987,-154.325726954388,-23.7871456817176
165,1417316400.0,-337.936490155294,0,0,0,-5.66053136176285,-188.4,-126.006428407444,-17.8695303860881
166,1417320000.0,-268.105479586035,0,0,0,-3.91937057665408,-163.159186072988,-89.0999999999996,-11.9269229363933
167,1417323600.0,-138.226107212872,0,0,0,8.06308123089642,-94.1999999999987,-46.1215538372685,-5.96763460650156
168,1417327200.0,395.028574737703,1,0,0,2.34209400348611,-6.46025679486212e-13,-3.05524883451282e-13,-3.9090725828783505e-14
169,1417330800.0,159.908032580622,0,0,0,13.618844136851,94.1999999999999,46.1215538372692,5.96763460650163
170,1417334400.0,272.102492012745,0,0,0,7.91638300336308,163.159186072988,89.1000000000002,11.9269229363933
171,1417338000.0,336.098140222521,0,0,0,3.82218142899061,188.4,126.006428407442,17.8695303860879
172,1417341600.0,325.512454627399,0,0,0,-15.7596040816941,163.159186072989,154.325726954387,23.7871456817174
173,1417345200.0,299.736272470119,0,0,0,3.73679772220599,94.2000000000005,172.127982244712,29.671492503201
174,1417348800.0,208.858932301529,0,0,0,-4.85540875790139,2.67709179644019e-12,178.2,35.5143410594277
175,1417352400.0,125.780035839417,0,0,0,6.54453399634064,-94.1999999999982,172.127982244712,41.3075195983622
176,1417356000.0,49.6929385313033,0,0,0,11.4834718139233,-163.159186072987,154.325726954387,47.0429258359802
177,1417359600.0,-17.0790737209117,0,0,0,-7.39804041639865,-188.4,126.006428407442,52.7125382880448
178,1417363200.0,-30.0361416455741,0,0,0,-14.2853830614625,-163.159186072988,89.1000000000002,58.3084274888767
179,1417366800.0,6.82529276163617,0,0,0,-8.91902815706373,-94.1999999999999,46.1215538372692,63.8227670814307
180,1417370400.0,81.5988383200145,0,0,0,12.3509935568519,6.46492143293945e-13,-3.05745488150162e-13,69.2478447631622
181,1417374000.0,115.23141062327,0,0,0,-7.42310861184034,94.1999999999987,-46.1215538372685,74.5760730723806
182,1417377600.0,154.61436961826,0,0,0,0.755183545271532,163.159186072988,-89.0999999999996,79.8
183,1417381200.0,143.376084609556,0,0,0,-3.92980639484933,188.4,-126.006428407443,84.9123194118477
184,1417384800.0,97.7125497636475,0,0,0,-1.02679062190964,163.159186072989,-154.325726954386,89.905881266954
185,1417388400.0,16.8318875204474,0,0,0,-0.0138318523733019,94.2000000000017,-172.127982244712,94.7737016175307
186,1417392000.0,-93.1002516391934,0,0,0,-14.4092240158486,1.38457397366003e-12,-178.2,99.5089723766537
187,1417395600.0,-153.403526501754,0,0,0,8.81938490297149,-94.2000000000016,-172.127982244712,104.105070839988
188,1417399200.0,-208.426118325614,0,0,0,0.503225753522204,-163.159186072988,-154.325726954387,108.555568948239
189,1417402800.0,-200.44265525171,0,0,0,1.10953087836006,-188.4,-126.006428407443,112.854242277373
190,1417406400.0,-137.169543054117,0,0,0,-1.90543572516948,-163.159186072988,-89.0999999999997,116.99507874404
191,1417410000.0,-20.2121523945746,0,0,0,-0.862885571317952,-94.2000000000011,-46.1215538372698,120.972287014014
192,1417413600.0,117.364868384736,0,0,0,-7.41543621716026,-7.383150622699559e-13,-3.49171295372893e-13,124.780304601898
193,1417417200.0,271.633899815101,0,0,0,2.89854032707173,94.1999999999998,46.1215538372691,128.41380565076
194,1417420800.0,386.637249298549,0,0,0,2.51035484473027,163.159186072987,89.099999999999,131.867708380833
195,1417424400.0,460.463583370137,0,0,0,10.9199727658607,188.4,126.006428407442,135.137182196834
196,1417428000.0,463.564507809665,0,0,0,7.86194033829326,163.159186072989,154.325726954387,138.217654443996
197,1417431600.0,393.335945520406,0,0,0,-14.0968535276444,94.2000000000029,172.127982244712,141.104816803336
198,1417435200.0,314.253241111629,0,0,0,-7.74139020559715,9.2056150879878e-14,178.2,143.794631317226
199,1417438800.0,224.008483278261,0,0,0,-0.202835003298697,-94.2000000000004,172.127982244712,146.283336036848
200,1417442400.0,132.325364179037,0,0,0,-7.40862698597592,-163.159186072989,154.325726954387,148.567450283615
201,1417446000.0,93.3850320448767,0,0,0,5.13482412021807,-188.4,126.006428407443,150.643779517215
