timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-14.3666462523508,0,0,0,-14.3666462523508,0.0,0.0,0.0
1416726000.0,189.768988963354,0,0,0,7.88946106894967,123.3,52.4885023467912,6.09102554761345
1416729600.0,369.832887377993,0,0,0,42.6974905595217,213.561864573243,101.4,12.1735322452285
1416733200.0,531.269993668347,0,0,0,123.029725286486,246.6,143.401255224632,18.2390131572289
1416736800.0,389.602217331757,0,0,0,-23.8685842890691,213.561864573243,175.629951887484,24.2789851600988
1416740400.0,281.41471598773,0,0,0,-68.0600423905316,123.3,195.889757571423,30.2850008068388
1416744000.0,244.698482995209,0,0,0,5.64982285372542,3.0199790066973704e-14,202.8,36.2486601414836
1416747600.0,238.071651952761,0,0,0,123.320271934137,-123.3,195.889757571423,42.1616224472006
1416751200.0,53.7917986364793,0,0,0,43.7080934107013,-213.561864573243,175.629951887484,48.0156179115363
1416754800.0,-116.282377726444,0,0,0,-66.8860921435727,-246.6,143.401255224632,53.8024591924967
1416758400.0,6.35041002941146,0,0,0,58.9982217333683,-213.561864573243,101.4,59.5140528692858
1416762000.0,-54.5957666354428,0,0,0,-48.9266797439198,-123.3,52.4885023467913,65.1424107616858
1416765600.0,3.25279621195619,0,0,0,-67.426864890294,-6.03995801339475e-14,2.4835837086708303e-14,70.6796611022502
1416769200.0,131.778914553986,0,0,0,-15.1506426449046,123.3,-52.4885023467912,76.1180595456818
1416772800.0,81.7669725031368,0,0,0,-111.844892070106,213.561864573243,-101.4,81.45
1416776400.0,142.387438374955,0,0,0,-47.479331664762,246.6,-143.401255224632,86.6680252643483
1416780000.0,178.996044021745,0,0,0,49.2992938774221,213.561864573243,-175.629951887484,91.7648374585641
1416783600.0,79.5688174285454,0,0,0,55.4252667700451,123.3,-195.889757571423,96.7333082299235
1416787200.0,-97.3503167075861,0,0,0,3.88319456962615,9.059937020092121e-14,-202.8,101.566488722788
1416790800.0,-286.40018371193,0,0,0,-73.4680454377126,-123.3,-195.889757571423,106.257619297206
1416794400.0,-137.846625087502,0,0,0,140.545052390342,-213.561864573243,-175.629951887484,110.800138982883
1416798000.0,-184.949658534287,0,0,0,89.8639020350562,-246.6,-143.401255224632,115.187694655289
1416801600.0,-227.763087117941,0,0,0,-32.2153724657773,-213.561864573243,-101.4,119.414149921079
1416805200.0,-216.445477599194,0,0,0,-164.130568952797,-123.3,-52.4885023467914,123.473593700394
1416808800.0,167.411522227797,0,0,0,40.0511737337551,-1.20799160267895e-13,-4.96716741734167e-14,127.360348494042
1416812400.0,266.960046496216,0,0,0,-39.8974341745662,123.3,52.4885023467913,131.06897832399
1416816000.0,374.400378613811,0,0,0,-75.1557822955075,213.561864573243,101.4,134.594296336076
1416819600.0,460.790288664144,0,0,0,-67.1423386147754,246.6,143.401255224632,137.931372054288
1416823200.0,504.554387051553,0,0,0,-25.7129676856594,213.561864573243,175.629951887484,141.075538276485
1416826800.0,347.647928218215,0,0,0,-115.564226955109,123.3,195.889757571423,144.022397601901
