timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-21.2465367039411,0,0,0,-21.2465367039411,0.0,0.0,0.0
1416726000.0,96.4748215493307,0,0,0,-36.375166970174,86.4,42.8604338689774,3.58955465052726
1416729600.0,221.244101841437,0,0,0,-18.3791769168104,149.649189773951,82.8,7.17408898429673
1416733200.0,328.693064520036,0,0,0,28.0475918496265,172.8,117.096882964492,10.7485897059176
1416736800.0,359.314480455906,0,0,0,51.9434262623393,149.649189773951,143.413806866703,14.3080575529127
1416740400.0,270.165327554057,0,0,0,5.96049643294741,86.4,159.95731683347,17.8475142876398
1416744000.0,174.333044694327,0,0,0,-12.6289649654793,2.1161896689266305e-14,165.6,21.3620096598062
1416747600.0,72.0481688999262,0,0,0,-26.3557762633856,-86.4,159.95731683347,24.846628329842
1416751200.0,-4.8126511578285,0,0,0,-26.8737649940274,-149.649189773951,143.413806866703,28.2964967434468
1416754800.0,-96.3748710224439,0,0,0,-72.3785439346322,-172.8,117.096882964492,31.706789947696
1416758400.0,-12.7570531304422,0,0,0,19.0193983043348,-149.649189773951,82.8,35.0727383391739
1416762000.0,-45.4368828520683,0,0,0,-40.2869510557408,-86.4000000000001,42.8604338689775,38.3896343346951
1416765600.0,15.6920136688562,0,0,0,-25.9608252864294,-4.23237933785325e-14,2.02801509938802e-14,41.6528389552856
1416769200.0,40.1907431049418,0,0,0,-48.2066113402947,86.4,-42.8604338689775,44.857788314214
1416772800.0,126.839811949604,0,0,0,11.9906221756527,149.649189773951,-82.8,48.0
1416776400.0,98.3288236933687,0,0,0,-8.44937268761137,172.8,-117.096882964492,51.0750793454723
1416780000.0,-0.878758986152135,0,0,0,-61.1928674675079,149.649189773951,-143.413806866703,54.0787255741077
1416783600.0,-18.0488235801991,0,0,0,-1.49824456178552,86.4,-159.95731683347,57.0067378150562
1416787200.0,-126.245395974159,0,0,0,-20.5004169525976,6.34856900677988e-14,-165.6,59.8550209784384
