,timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,-169.457082308177,0,0,2,-171.457082308177,0.0,0.0,0.0
1,1416726000.0,633.018826218165,0,0,4,50.4784719221737,385.2,171.234680239828,22.1056740561637
2,1416729600.0,1126.37947107508,0,0,6,78.2130686712497,667.185971075532,330.8,44.180431328294
3,1416733200.0,1205.14692585414,0,0,8,-107.268318851151,770.4,467.82184643302,66.1933982722756
4,1416736800.0,918.554679790573,0,0,10,-419.707486192097,667.185971075532,572.962407143785,88.1137877633543
5,1416740400.0,919.320298047718,0,0,12,-226.847170779845,385.2,639.056526672848,109.910942154715
6,1416744000.0,1010.47355966534,0,0,14,203.319183510362,9.43467894063121e-14,661.6,131.554376154973
7,1416747600.0,521.899882377353,0,0,16,99.0295362398947,-385.2,639.056526672848,153.01381946461
8,1416751200.0,225.132201692539,0,0,18,127.096506512559,-667.185971075531,572.962407143785,174.259259111727
9,1416754800.0,96.2265377826737,0,0,20,183.543709921759,-770.4,467.82184643302,195.260981427895
10,1416758400.0,44.706211637966,0,0,22,143.102569108085,-667.185971075532,330.8,215.989613605413
11,1416762000.0,22.1714436021097,0,0,24,-24.2794014155487,-385.2,171.234680239828,236.416164777831
12,1416765600.0,598.999953037185,0,0,26,316.487886470884,-1.88693578812624e-13,8.10226322315889e-14,256.5120665663
13,1416769200.0,330.154981198847,0,0,28,-188.059551596359,385.2,-171.234680239828,276.249213035034
14,1416772800.0,529.460139630487,0,0,30,-132.525831445044,667.185971075531,-330.8,295.6
15,1416776400.0,543.666275519982,0,0,32,-105.449241682865,770.4,-467.82184643302,314.537363635867
16,1416780000.0,434.843962950676,0,0,34,-26.4144193082844,667.185971075532,-572.962407143785,333.034818327213
17,1416783600.0,142.49834924546,0,0,36,9.28838220725341,385.2,-639.056526672848,351.066493711054
18,1416787200.0,-216.304750113267,0,0,38,38.6880790278493,2.83040368218936e-13,-661.6,368.607170858883
19,1416790800.0,-421.46501190083,0,0,40,177.159197224392,-385.199999999999,-639.056526672848,385.632317547625
20,1416794400.0,-557.294505082008,0,0,42,238.735750567141,-667.185971075532,-572.962407143785,402.118122570168
21,1416798000.0,-735.995865298472,0,0,44,40.1844520970609,-770.4,-467.82184643302,418.041529037487
22,1416801600.0,-551.656238024188,0,0,46,-33.0505335744492,-667.185971075532,-330.8,433.380266625793
23,1416805200.0,62.0427321355951,0,0,48,122.364529651833,-385.200000000001,-171.234680239828,448.112882723592
24,1416808800.0,568.070976440058,0,0,50,55.8522040049595,-3.77387157625248e-13,-1.62045264463178e-13,462.218772435099
25,1416812400.0,782.545874799346,0,0,52,-301.567012838537,385.200000000001,171.234680239828,475.678207398054
26,1416816000.0,1399.00825190763,0,0,54,-141.45008254352,667.185971075532,330.8,488.472363375616
27,1416819600.0,1681.77576274963,0,0,56,-113.029430267147,770.4,467.82184643302,500.583346583762
28,1416823200.0,1826.13584830497,0,0,58,15.9932513682964,667.185971075532,572.962407143785,511.99421871736
29,1416826800.0,1579.2258225859,0,0,60,-27.7197247268703,385.2,639.056526672848,522.689020639925
30,1416830400.0,1266.02449441655,0,0,62,9.77169971263931,1.84023925610551e-12,661.6,532.65279470391
31,1416834000.0,841.94592641227,0,0,64,-17.7822059309084,-385.199999999999,639.056526672848,541.87160567033
32,1416837600.0,-150.674281860705,0,0,66,-672.783278127413,-667.185971075531,572.962407143785,550.332560198454
33,1416841200.0,396.123014986429,0,0,68,72.6773436751025,-770.4,467.82184643302,558.023824878307
34,1416844800.0,325.079827211834,0,0,70,26.531155506599,-667.185971075531,330.8,564.934642780766
35,1416848400.0,517.870104709536,0,0,72,88.780075967611,-385.2,171.234680239828,571.055348502097
36,1416852000.0,590.395303181457,0,0,74,-59.982078500437,-5.66080736437873e-13,2.43067896694767e-13,576.377381681894
37,1416855600.0,955.431930173361,0,0,76,84.5733114376688,385.199999999999,-171.234680239827,580.89329897552
