,timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,53.5724719472511,0,0,2,51.5724719472511,0.0,0.0,0.0
1,1416726000.0,166.633824195556,0,0,4,-39.3864395814921,160.0,37.787580584968,4.23268319208006
2,1416729600.0,351.403763420458,0,0,6,-13.1838123845459,277.12812921102,73.0,8.45944659398323
3,1416733200.0,396.65373845946,0,0,8,-47.25823028867,320.0,103.237590053236,12.6743786948945
4,1416736800.0,463.622619281542,0,0,10,33.1831965868507,277.12812921102,126.439708952528,16.8715845311429
5,1416740400.0,309.821578913824,0,0,12,-24.2487856552214,160.0,141.025170638204,21.0451939308419
6,1416744000.0,152.075125694153,0,0,14,-33.1142440297018,3.9188697572715304e-14,146.0,25.1893697238548
7,1416747600.0,26.3789508605854,0,0,16,0.0554643167760592,-160.0,141.025170638204,29.2983159056053
8,1416751200.0,-133.33607800459,0,0,18,-34.013943489412,-277.12812921102,126.439708952528,33.3662857433144
9,1416754800.0,-169.973073924452,0,0,20,-10.5982537910125,-320.0,103.237590053236,37.3875898133249
10,1416758400.0,-153.764642212937,0,0,22,-12.9931169601929,-277.12812921102,73.0,41.3566039582759
11,1416762000.0,-58.239723924996,0,0,24,-5.2950816629586,-160.0,37.7875805849681,45.2677771529947
12,1416765600.0,103.473574344879,0,0,26,28.3579350767715,-7.837739514543061e-14,1.78798432675514e-14,49.1156392681076
13,1416769200.0,209.609995502295,0,0,28,6.50276736675265,160.0,-37.787580584968,52.8948087205106
14,1416772800.0,271.848281858274,0,0,30,-18.879847352746,277.12812921102,-73.0,56.6
15,1416776400.0,282.443546459293,0,0,32,-26.5448945490076,320.0,-103.237590053236,60.2260310615361
16,1416780000.0,195.825442419553,0,0,34,-52.6308084117414,277.128129211021,-126.439708952528,63.767830572802
17,1416783600.0,124.246769454965,0,0,36,2.05149508624887,160.0,-141.025170638204,67.2204450069204
18,1416787200.0,-11.0689136729607,0,0,38,26.3520407566306,1.17566092718146e-13,-146.0,70.5790455704086
19,1416790800.0,-187.081816743652,0,0,40,0.104418937868377,-160.0,-141.025170638204,73.8389349566833
20,1416794400.0,-229.990440196051,0,0,42,54.5818440518296,-277.12812921102,-126.439708952528,76.9955539156681
21,1416798000.0,-256.284882081772,0,0,44,42.9082203411468,-320.0,-103.237590053236,80.0444876303172
