,timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,-42.7166399155003,0,0,0,-42.7166399155003,0.0,0.0,0.0
1,1416726000.0,335.468187562767,0,0,0,13.8469738655449,211.4,101.819412343332,8.40180135389037
2,1416729600.0,553.250957362064,0,0,0,-26.3964353868664,366.155540720061,196.7,16.7918520288695
3,1416733200.0,701.996116862073,0,0,0,-24.1381086371281,422.8,278.175807718788,25.1584177804133
4,1416736800.0,719.198804169574,0,0,0,-21.1409276090717,366.155540720061,340.694393848798,33.4897972097864
5,1416740400.0,673.799063939957,0,0,0,40.6295057483306,211.4,379.99522006212,41.7743381295069
6,1416744000.0,459.923264566007,0,0,0,16.5228107060227,5.17780666679501e-14,393.4,50.0004538599838
7,1416747600.0,286.440287407073,0,0,0,59.6884279104168,-211.4,379.99522006212,58.1566394345364
8,1416751200.0,215.426598853263,0,0,0,174.656258034395,-366.155540720061,340.694393848798,66.2314876901302
9,1416754800.0,-113.115325486643,0,0,0,-42.7048384267569,-422.8,278.175807718788,74.213705221326
10,1416758400.0,-109.246478817991,0,0,0,-21.8830662730591,-366.155540720061,196.7,82.092128175129
11,1416762000.0,32.7652017344117,0,0,0,52.4900515264344,-211.4,101.819412343332,89.8557378646458
12,1416765600.0,29.8381731091531,0,0,0,-67.6555030705622,-1.0355613333589999e-13,4.8177605078456904e-14,97.4936761797153
13,1416769200.0,314.435751008184,0,0,0,99.8599025785586,211.4,-101.819412343332,104.995260772957
14,1416772800.0,305.500685770239,0,0,0,23.695145050178,366.155540720061,-196.7,112.35
15,1416776400.0,384.210409039014,0,0,0,120.038609164806,422.8,-278.175807718788,119.547607592996
16,1416780000.0,241.7761469509,0,0,0,89.7369830327412,366.155540720061,-340.694393848798,126.578017046896
17,1416783600.0,40.4955885287967,0,0,0,75.6594128925505,211.4,-379.99522006212,133.431395698366
18,1416787200.0,-260.776781103166,0,0,0,-7.47493958082387,1.5533420000385e-13,-393.4,140.098158477657
19,1416790800.0,-290.080727765147,0,0,0,154.745510982778,-211.4,-379.99522006212,146.568981314194
20,1416794400.0,-500.012182184974,0,0,0,54.002938206759,-366.155540720061,-340.694393848798,152.834814177126
21,1416798000.0,-467.316945215063,0,0,0,74.7719687711077,-422.8,-278.175807718788,158.886893732617
22,1416801600.0,-447.753503784114,0,0,0,-49.6147186642152,-366.155540720061,-196.7,164.716755600162
23,1416805200.0,-23.8817852880149,0,0,0,119.021380864534,-211.400000000001,-101.819412343332,170.316246190783
24,1416808800.0,1143.75217438575,1,0,0,-38.8445070969651,-2.0711226667179998e-13,-9.635521015691381e-14,175.677534110566
25,1416812400.0,425.941788916957,0,0,0,-68.0707445399458,211.4,101.819412343332,180.79312111357
26,1416816000.0,890.747290029599,0,0,0,142.235896720734,366.155540720061,196.7,185.655852588804
27,1416819600.0,864.919454592538,0,0,0,-26.315280692845,422.8,278.175807718788,190.258927566595
28,1416823200.0,839.462208935736,0,0,0,-61.9836338634866,366.155540720061,340.694393848798,194.595908230363
29,1416826800.0,755.086988122745,0,0,0,-34.9689608598607,211.4,379.99522006212,198.660728920486
30,1416830400.0,582.321471396831,0,0,0,-13.5262332208438,1.00993400503818e-12,393.4,202.447704617674
31,1416834000.0,429.771824627813,0,0,0,55.2250656717097,-211.4,379.99522006212,205.951538893984
32,1416837600.0,28.1973341023812,0,0,0,-155.508850346709,-366.15554072006,340.694393848798,209.167331320353
33,1416841200.0,128.417704170024,0,0,0,60.9513121309462,-422.8,278.175807718788,212.09058432029
34,1416844800.0,147.270130745355,0,0,0,102.00846200527,-366.155540720061,196.7,214.717209460146
35,1416848400.0,295.193462491703,0,0,0,187.730516981218,-211.4,101.819412343332,217.043533167154
36,1416852000.0,415.204485122067,0,0,0,196.138183254811,-3.10668400007701e-13,1.44532815235371e-13,219.066301867256
37,1416855600.0,475.261643740711,0,0,0,144.898369548523,211.4,-101.819412343331,220.78268653552
38,1416859200.0,456.450916659892,0,0,0,64.8050892870448,366.15554072006,-196.7,222.190286652786
39,1416862800.0,489.849891322579,0,0,0,121.938565478355,422.8,-278.175807718787,223.287133563012
40,1416866400.0,-736.260422923805,1,0,0,21.125884350474,366.155540720061,-340.694393848798,224.071693226611
41,1416870000.0,-1.70663958636914,0,0,0,-57.6542878902045,211.400000000001,-379.995220062119,224.542868365953
42,1416873600.0,-118.813548413569,0,0,0,49.8864515864309,3.62446466675651e-13,-393.4,224.7
43,1416877200.0,-450.400973895427,0,0,0,-83.5486221992614,-211.399999999999,-379.99522006212,224.542868365953
44,1416880800.0,-385.946717179906,0,0,0,96.831524162341,-366.15554072006,-340.694393848798,224.071693226611
45,1416884400.0,-462.923495444578,0,0,0,14.7651787111977,-422.8,-278.175807718788,223.287133563012
46,1416888000.0,-325.085883434518,0,0,0,15.5793706327572,-366.155540720061,-196.700000000001,222.190286652786
47,1416891600.0,-267.075419436616,0,0,0,-174.638693628804,-211.4,-101.819412343332,220.78268653552
48,1416895200.0,159.629816333986,0,0,0,-59.4364855332694,-4.14224533343601e-13,-1.92710420313828e-13,219.066301867256
49,1416898800.0,597.882984193367,0,0,0,67.6200386828827,211.399999999999,101.819412343331,217.043533167154
50,1416902400.0,716.291473225351,0,0,0,-61.2812769548561,366.155540720061,196.7,214.717209460146
51,1416906000.0,903.301916991729,0,0,0,-9.76447504734886,422.8,278.175807718787,212.09058432029
52,1416909600.0,808.425353573751,0,0,0,-107.591912315461,366.155540720061,340.694393848798,209.167331320353
53,1416913200.0,877.019978776586,0,0,0,79.6732198204827,211.4,379.995220062119,205.951538893984
54,1416916800.0,469.36391846594,0,0,0,-126.483786151734,4.66002600011551e-13,393.4,202.447704617674
55,1416920400.0,407.928632133821,0,0,0,40.6726831512169,-211.400000000001,379.995220062119,198.660728920486
56,1416924000.0,1235.91635787748,1,0,0,59.8624491462243,-366.15554072006,340.694393848798,194.595908230363
57,1416927600.0,64.3089233210837,0,0,0,18.6741880357,-422.8,278.175807718788,190.258927566595
58,1416931200.0,-2.32490142056749,0,0,0,-18.5252132893109,-366.155540720061,196.7,185.655852588804
59,1416934800.0,61.9151428936746,0,0,0,-9.29739056322738,-211.4,101.819412343332,180.79312111357
60,1416938400.0,277.989138064277,0,0,0,102.311603953712,-2.01986801007635e-12,9.39706806012343e-13,175.677534110566
61,1416942000.0,122.999772658876,0,0,0,-156.897061188575,211.399999999999,-101.819412343331,170.316246190783
62,1416945600.0,352.151372759048,0,0,0,17.9790764388252,366.15554072006,-196.7,164.716755600162
63,1416949200.0,182.041049913618,0,0,0,-121.470036100212,422.8,-278.175807718788,158.886893732617
64,1416952800.0,168.69515017412,0,0,0,-9.60081087426946,366.155540720061,-340.694393848798,152.834814177126
65,1416956400.0,-81.3040265267177,0,0,0,-59.2777877787924,211.4,-379.995220062119,146.568981314194
66,1416960000.0,-171.069688092756,0,0,0,82.2321534295877,-9.32528610049401e-13,-393.4,140.098158477657
67,1416963600.0,-515.396303147579,0,0,0,-57.4324787838259,-211.399999999999,-379.99522006212,133.431395698366
68,1416967200.0,-686.670299348486,0,0,0,-106.398381826523,-366.155540720061,-340.694393848798,126.578017046896
69,1416970800.0,-447.760135196957,0,0,0,133.668064928835,-422.8,-278.175807718788,119.547607592996
70,1416974400.0,-315.104799519696,0,0,0,135.400741200365,-366.155540720061,-196.7,112.35
71,1416978000.0,-229.159266435196,0,0,0,-20.9351148648226,-211.399999999999,-101.819412343331,104.995260772957
72,1416981600.0,152.260443661576,0,0,0,54.7667674818618,-6.21336800015401e-13,-2.89065630470741e-13,97.4936761797153
73,1416985200.0,286.632197654782,0,0,0,-116.442952553193,211.399999999998,101.819412343331,89.8557378646459
74,1416988800.0,738.234119336258,0,0,0,93.2864504410695,366.15554072006,196.7,82.0921281751289
75,1416992400.0,766.516116750724,0,0,0,-8.67339618938993,422.8,278.175807718788,74.2137052213261
76,1416996000.0,632.568847191039,0,0,0,-140.512575067951,366.155540720062,340.694393848798,66.2314876901303
77,1416999600.0,710.319223353189,0,0,0,60.767363856533,211.4,379.995220062119,58.1566394345365
78,1417003200.0,496.636907656176,0,0,0,53.2364537961902,2.1752022100801998e-12,393.4,50.0004538599839
79,1417006800.0,161.268822337179,0,0,0,-49.1007358544486,-211.399999999999,379.99522006212,41.7743381295069
80,1417010400.0,-94.623575826367,0,0,0,-102.652226164891,-366.155540720061,340.694393848798,33.4897972097865
81,1417014000.0,-12.5711380793639,0,0,0,106.894636421435,-422.8,278.175807718788,25.1584177804133
82,1417017600.0,-3.92171745334605,0,0,0,148.741971237845,-366.155540720062,196.700000000001,16.7918520288696
83,1417021200.0,-53.7111941816949,0,0,0,47.4675921210827,-211.399999999999,101.819412343331,8.40180135389033
84,1417024800.0,-58.7080890660546,0,0,0,-58.7080890660542,-7.24892933351301e-13,3.37243235549198e-13,2.7517813576841e-14
85,1417028400.0,144.655999075436,0,0,0,43.4772127726578,211.400000000001,-101.819412343332,-8.40180135389037
86,1417032000.0,176.69376846417,0,0,0,24.030079772979,366.15554072006,-196.7,-16.7918520288695
87,1417035600.0,194.404275798046,0,0,0,74.9385012972455,422.8,-278.175807718787,-25.1584177804132
88,1417039200.0,-11.6793322880636,0,0,0,-3.65068194954109,366.155540720062,-340.694393848798,-33.4897972097863
89,1417042800.0,-182.406658710093,0,0,0,27.9628994815324,211.400000000001,-379.995220062119,-41.7743381295069
90,1417046400.0,-403.502015706375,0,0,0,39.8984381536096,-7.25416343377601e-13,-393.4,-50.0004538599838
91,1417050000.0,-717.312677498188,0,0,0,-67.7608180015325,-211.399999999999,-379.99522006212,-58.1566394345364
92,1417053600.0,-677.797256473982,0,0,0,95.2841657850062,-366.155540720059,-340.694393848799,-66.2314876901301
93,1417057200.0,-804.026356301735,0,0,0,-28.8368433616208,-422.8,-278.175807718788,-74.2137052213259
94,1417060800.0,-571.206600086895,0,0,0,73.7410688082951,-366.155540720061,-196.7,-82.092128175129
