,timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,168.734530701826,0,0,3,165.734530701826,0.0,0.0,0.0
1,1416726000.0,975.097383567165,0,0,6,434.735911222138,392.0,128.115427325748,14.2460450192801
2,1416729600.0,774.324070260712,0,0,9,-189.612011962716,678.963916567,247.5,28.4721656564276
3,1416733200.0,893.783783015804,0,0,12,-294.892539066897,784.0,350.017856687341,42.6584653953603
4,1416736800.0,964.132147401957,0,0,15,-215.299447451463,678.963916567,428.682574873297,56.7851034131225
5,1416740400.0,894.160245753443,0,0,18,-64.8053605887164,392.0,478.133284013089,70.8323223290705
6,1416744000.0,680.62097194278,0,0,21,79.8404961054238,9.601230905315251e-14,495.0,84.7804758373558
7,1416747600.0,342.821815428859,0,0,24,134.078475231709,-392.0,478.133284013089,98.6100561840604
8,1416751200.0,-270.90934725965,0,0,27,-159.929727016502,-678.963916567,428.682574873297,112.301721450555
9,1416754800.0,-606.401219965074,0,0,30,-328.255399257333,-784.0,350.017856687341,125.836322604919
10,1416758400.0,-390.232467010651,0,0,33,-130.963480727247,-678.963916567,247.5,139.194930283596
11,1416762000.0,134.768122147806,0,0,36,210.293833556237,-392.0,128.115427325748,152.358861265821
12,1416765600.0,-81.4447756232153,0,0,39,-285.754480227005,-1.92024618106305e-13,6.0620016557794e-14,165.30970460379
13,1416769200.0,568.058697258047,0,0,42,84.1447772117584,392.0,-128.115427325748,178.029347372037
14,1416772800.0,662.797712083047,0,0,45,-4.16620448395264,678.963916567,-247.5,190.5
15,1416776400.0,765.134527119462,0,0,48,80.4481626544595,784.0,-350.017856687341,202.704221152343
16,1416780000.0,424.324467158918,0,0,51,-91.5818166570253,678.963916567,-428.682574873297,214.62494212224
17,1416783600.0,287.603479876518,0,0,54,93.4912731861032,392.0,-478.133284013089,226.245490703504
18,1416787200.0,-559.451065072349,0,0,57,-359.000679580527,2.88036927159457e-13,-495.0,237.549614508177
19,1416790800.0,-590.257362082234,0,0,60,-28.6455817661097,-391.999999999999,-478.133284013089,248.521503696964
20,1416794400.0,-756.682516903867,0,0,63,28.8181614457095,-678.963916567,-428.682574873297,259.14581309072
21,1416798000.0,-1092.95660549167,0,0,66,-294.346432436404,-784.0,-350.017856687341,269.407683632075
