timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,39.5391343778587,0,0,0,39.5391343778587,0.0,0.0,0.0
1416726000.0,532.346835276353,0,0,0,16.682588905936,382.5,122.059061670349,11.1051847000687
1416729600.0,819.970686116381,0,0,0,-100.533585573883,662.509433895096,235.8,22.194837795168
1416733200.0,1188.39685003082,0,0,0,56.6718426205611,765.0,333.471558007576,33.2534494026824
1416736800.0,1010.0820920049,0,0,0,-105.110475369258,662.509433895096,408.417580424741,44.2655530543238
1416740400.0,802.873311096574,0,0,0,-90.3730559087361,382.5,455.530619677925,55.2157473273856
1416744000.0,556.6706532452,0,0,0,18.9819358601749,9.36854801347725e-14,471.6,66.0887173850254
1416747600.0,140.541193276475,0,0,0,-9.35868279689856,-382.5,455.530619677925,76.8692563954487
1416751200.0,-244.555445150015,0,0,0,-78.0058784796991,-662.509433895095,408.417580424741,87.5422868000386
1416754800.0,-394.354700301608,0,0,0,-60.9191397098684,-765.0,333.471558007576,98.0928814006846
1416758400.0,-356.07020847943,0,0,0,-37.8670588211534,-662.509433895096,235.8,108.506284236819
1416762000.0,-159.963072088197,0,0,0,-18.2900649815082,-382.5,122.059061670349,118.767931222963
1416765600.0,156.513442434199,0,0,0,27.6499719162843,-1.87370960269545e-13,5.775434304778922e-14,128.863470517915
1416769200.0,190.797878113348,0,0,0,-208.421842813403,382.5,-122.059061670349,138.778782597099
1416772800.0,390.217564565131,0,0,0,-184.991869329965,662.509433895095,-235.8,148.5
1416776400.0,650.57531045213,0,0,0,61.0333417346509,765.0,-333.471558007576,158.013526725055
1416780000.0,566.85478938328,0,0,0,145.45687866803,662.509433895096,-408.417580424741,167.306057244896
1416783600.0,-38.6539016697035,0,0,0,-141.987877107109,382.5,-455.530619677925,176.36459511533
1416787200.0,-263.663669635412,0,0,0,22.7598592125438,2.81056440404318e-13,-471.6,185.176471152044
1416790800.0,-522.701285228176,0,0,0,121.599973300146,-382.499999999999,-455.530619677925,193.729361149602
1416794400.0,-1047.78158385961,0,0,0,-178.865872657735,-662.509433895096,-408.417580424741,202.011303117963
1416798000.0,-844.590930594833,0,0,0,43.8699134003381,-765.0,-333.471558007576,210.010714012405
1416801600.0,-685.745420187003,0,0,0,-5.15239222536555,-662.509433895096,-235.8,217.716405933458
1416805200.0,-433.538918469982,0,0,0,-154.097458573832,-382.500000000001,-122.059061670349,225.1176017742
1416808800.0,163.576824795217,0,0,0,-68.6271254977878,-3.7474192053908996e-13,-1.15508686095578e-13,232.203950293005
1416812400.0,706.525607621858,0,0,0,-36.9989946391921,382.500000000001,122.059061670349,238.9655405907
1416816000.0,1051.4278550191,0,0,0,-92.2744948478496,662.509433895096,235.8,245.39291597185
1416819600.0,1252.02648291041,0,0,0,-97.9221622679683,765.0,333.471558007576,251.4770871708
1416823200.0,1328.18357405652,0,0,0,0.0470148127027267,662.509433895096,408.417580424741,257.209544923978
1416826800.0,977.70123041228,0,0,0,-122.911661136514,382.5,455.530619677925,262.582271870869
1416830400.0,748.644496632748,0,0,0,9.45674286572796,1.8273403828150497e-12,471.6,267.587753767019
1416834000.0,465.286659397277,0,0,0,120.037049725969,-382.499999999999,455.530619677925,272.218989993383
1416837600.0,75.4369388521747,0,0,0,53.0592889751993,-662.509433895095,408.417580424742,276.469503347329
