,timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,-42.7245028124702,0,0,2,-44.7245028124702,0.0,0.0,0.0
1,1416726000.0,428.473233630933,0,0,4,0.667300026756404,297.5,112.845103664699,13.4608299394772
2,1416729600.0,793.715671797451,0,0,6,27.5277228545968,515.285115251741,218.0,26.9028336911127
3,1416733200.0,974.290558940198,0,0,8,22.6847909456728,595.0,308.298556597335,40.3072113971908
4,1416736800.0,946.856627378458,0,0,10,-9.67077974672167,515.285115251741,377.587076050015,53.6552158234228
5,1416740400.0,726.645903623121,0,0,12,-70.9259352175622,297.5,421.143660262034,66.9281785786493
6,1416744000.0,528.300347882738,0,0,14,-1.80718834153534,7.28664845492675e-14,436.0,80.1075362242732
7,1416747600.0,128.121147382697,0,0,16,-104.697369116244,-297.5,421.143660262034,93.1748562369075
8,1416751200.0,-50.0809699104116,0,0,18,-36.4947934966115,-515.285115251741,377.587076050015,106.111862787926
9,1416754800.0,-149.827664148468,0,0,20,-2.02668304966254,-595.0,308.298556597335,118.90046230386
10,1416758400.0,-147.841547740102,0,0,22,-4.07920126026283,-515.285115251741,218.0,131.522768771902
11,1416762000.0,3.28721016649751,0,0,24,19.9809777466919,-297.5,112.845103664699,143.961128755107
12,1416765600.0,284.596883533719,0,0,26,102.398737451398,-1.45732969098535e-13,5.33946004428246e-14,156.198146082321
13,1416769200.0,423.763195645968,0,0,28,42.8915931323648,297.5,-112.845103664699,168.216706178302
14,1416772800.0,564.524920766138,0,0,30,57.2398055143969,515.285115251741,-218.0,180.0
15,1416776400.0,467.733798404076,0,0,32,-42.4991925441107,595.0,-308.298556597335,191.531547545521
16,1416780000.0,374.50305619068,0,0,34,0.0097960860499348,515.285115251741,-377.587076050015,202.795220902904
17,1416783600.0,226.6201371621,0,0,36,100.488530617674,297.5,-421.143660262034,213.775266806461
18,1416787200.0,-126.450338371679,0,0,38,47.0933329591766,2.18599453647803e-13,-436.0,224.456328669144
19,1416790800.0,-479.902877954812,0,0,40,-36.0826857529018,-297.499999999999,-421.143660262034,234.823468060124
20,1416794400.0,-642.466853951714,0,0,42,-36.4568482474887,-515.285115251741,-377.587076050015,244.862185597531
21,1416798000.0,-629.614834276455,0,0,44,-24.874718906277,-595.0,-308.298556597335,254.558441227157
22,1416801600.0,-505.405303018726,0,0,46,-82.0188616257216,-515.285115251741,-218.0,263.898673858737
23,1416805200.0,-124.626778577055,0,0,48,-35.1514952447181,-297.500000000001,-112.845103664699,272.869820332363
24,1416808800.0,275.832481347482,0,0,50,-55.6268523410083,-2.9146593819707e-13,-1.06789200885649e-13,281.459333688491
25,1416812400.0,717.992817390844,0,0,52,-34.0074869898563,297.5,112.845103664699,289.655200716001
26,1416816000.0,1106.47657275165,0,0,54,21.7454987461466,515.285115251741,218.0,297.445958753758
