timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-243.083617992709,0,0,3,-246.083617992709,0.0,0.0,0.0
1416726000.0,320.559096238465,0,0,6,-205.886211284206,392.5,113.362741754904,14.582565767767
1416729600.0,1293.69285261323,0,0,9,356.71817414374,679.829941970784,219.0,29.1447364987055
1416733200.0,843.958303374325,0,0,12,-306.420612465673,785.0,309.712770159708,43.6661456802901
1416736800.0,1309.08404077615,0,0,15,176.808488139072,679.829941970784,379.319126857584,58.126483808708
1416740400.0,1041.86636031648,0,0,18,135.785321608334,392.5,423.075511914612,72.5055267935367
1416744000.0,403.203473312613,0,0,21,-142.579690930349,9.61347737330672e-14,438.0,86.7831642429626
1416747600.0,223.067207970325,0,0,24,67.5522684657299,-392.5,423.075511914612,100.939427589983
1416751200.0,-335.073874296688,0,0,27,-176.517577203741,-679.829941970784,379.319126857584,114.954518020253
1416754800.0,-357.526710026938,0,0,30,-41.0483143491614,-785.0,309.712770159708,128.808834162515
1416758400.0,-376.101308840943,0,0,33,-90.7543663730524,-679.829941970784,219.0,142.482999502894
1416762000.0,-611.109775448341,0,0,36,-523.930406687943,-392.5,113.362741754904,155.957889484699
1416765600.0,2118.82323156194,1,0,39,151.426428449775,-1.92269547466134e-13,5.36395298026541e-14,169.214658255848
1416769200.0,321.811169465225,0,0,42,-181.560853806365,392.5,-113.362741754904,182.234765026494
1416772800.0,534.367123315385,0,0,45,-166.4628186554,679.829941970784,-219.0,195.0
1416776400.0,977.524241339656,0,0,48,246.744501658382,785.0,-309.712770159708,207.492509840981
1416780000.0,812.104904192874,0,0,51,240.89926643486,679.829941970785,-379.319126857584,219.694822644813
1416783600.0,117.542376827878,0,0,54,-137.471983631175,392.5,-423.075511914612,231.589872373666
1416787200.0,-603.950576906267,0,0,57,-466.111599631173,2.88404321199202e-13,-438.0,243.161022724906
1416790800.0,-329.857422014034,0,0,60,171.325999502111,-392.499999999999,-423.075511914612,254.392090398467
1416794400.0,-760.798740695349,0,0,63,-29.9170395976395,-679.829941970784,-379.319126857584,265.267367730659
1416798000.0,-627.684842171826,0,0,66,125.256283325128,-785.0,-309.712770159708,275.771644662753
1416801600.0,-815.407422684144,0,0,69,-271.467710726992,-679.829941970785,-219.0,285.890230013632
1416805200.0,-562.243024179707,0,0,72,-423.989254451528,-392.500000000001,-113.362741754904,295.608972026727
1416808800.0,240.474376306826,0,0,75,-139.439901855705,-3.8453909493226897e-13,-1.07279059605308e-13,304.914278162532
1416812400.0,796.042633407237,0,0,78,-101.613242456668,392.500000000001,113.362741754904,313.793134109001
1416816000.0,815.087394872676,0,0,81,-486.975669081346,679.829941970784,219.0,322.233121983238
1416819600.0,1846.54649256174,0,0,84,337.611284702999,785.0,309.712770159708,330.222437699031
1416823200.0,1618.7460055207,0,0,87,134.847029216399,679.829941970785,379.319126857584,337.749907475931
1416826800.0,1829.76087279274,0,0,90,579.380357411334,392.5,423.075511914612,344.805003466798
1416830400.0,657.883946396903,0,0,93,-224.493912085042,1.87511398759453e-12,438.0,351.377858481943
1416834000.0,248.763777715838,0,0,96,-235.271013988065,-392.499999999999,423.075511914612,357.459279789291
1416837600.0,249.770906072976,0,0,99,88.240959214936,-679.829941970784,379.319126857584,363.04076197124
1416841200.0,481.717124444983,0,0,102,486.889855465012,-785.0,309.712770159708,368.114498820263
1416844800.0,-18.7315090003376,0,0,105,-35.5749612861483,-679.829941970784,219.0,372.673394256595
1416848400.0,303.551124748402,0,0,108,97.9773107407609,-392.5,113.362741754904,376.711072252737
1416852000.0,632.93877417573,0,0,111,141.71688842482,-5.76808642398403e-13,1.60918589407962e-13,380.221885750911
1416855600.0,798.926739851574,0,0,114,22.5885570454964,392.499999999999,-113.362741754904,383.200924560982
