timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-1.09737879267444,0,0,-3,1.90262120732556,0.0,0.0,0.0
1416726000.0,107.517243930931,0,0,-6,-3.07258016998801,88.6,24.63957309376,3.35025100715878
1416729600.0,196.721268730269,0,0,-9,-2.03424920567696,153.459701550603,47.6,6.69581638534361
1416733200.0,242.941577666462,0,0,-12,0.392995038646036,177.2,67.3165655689593,10.0320170588564
1416736800.0,236.049438526523,0,0,-15,1.78993148625638,153.459701550603,82.4456184402786,13.3541870493852
1416740400.0,178.921274664189,0,0,-18,-0.292544000327921,88.6,91.9561386627193,16.6576800017971
1416744000.0,90.2487350012516,0,0,-21,-3.88914068123421,2.17007412808911e-14,95.2,19.9378756824858
1416747600.0,-0.206904292313547,0,0,-24,-2.75322939621875,-88.6,91.9561386627193,23.1901864411859
1416751200.0,-72.7409509527211,0,0,-27,-1.13693146961421,-153.459701550602,82.4456184402786,26.410063627217
1416754800.0,-114.490477237598,0,0,-30,-4.20004675774006,-177.2,67.3165655689593,29.593003951183
1416758400.0,-104.411519147029,0,0,-33,1.71362662034444,-153.459701550603,47.6,32.734555783229
1416762000.0,-66.472582949879,0,0,-36,-2.34248142268766,-88.6000000000001,24.63957309376,35.8303253790488
1416765600.0,-1.20588553536568,0,0,-39,-1.08186856029886,-4.34014825617822e-14,1.16586375278828e-14,38.8759830249332
1416769200.0,66.2922101754502,0,0,-42,2.4645141759438,88.6,-24.63957309376,41.8672690932664
1416772800.0,108.098485784052,0,0,-45,2.43878423344914,153.459701550602,-47.6,44.8
1416776400.0,108.074681900836,0,0,-48,-1.4788265859787,177.2,-67.3165655689593,47.6700740557742
1416780000.0,69.4435581921075,0,0,-51,-1.04400212071716,153.459701550603,-82.4456184402785,50.4734772025005
1416783600.0,-5.74291993171572,0,0,-54,-1.59306989638213,88.6,-91.9561386627193,53.2062886273858
1416787200.0,-98.4515265957339,0,0,-57,-2.11621284227654,6.51022238426733e-14,-95.2,55.8646862465425
