timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-2.35661241799121,0,0,-1,-1.35661241799121,0.0,0.0,0.0
1416726000.0,432.7578863869,0,0,-2,11.0592516792739,291.3,118.332067420872,14.0665672867537
1416729600.0,766.399413474648,0,0,-3,8.13955202262144,504.546400244814,228.6,28.1134612072128
1416733200.0,939.9430112417,0,0,-4,-4.06724502685367,582.6,323.28922035849,42.1210359100644
1416736800.0,956.790859483331,0,0,-5,5.22794409279463,504.546400244814,395.946814610245,56.0697005354768
1416740400.0,797.942012630894,0,0,-6,1.08077823684379,291.3,441.621287779362,69.9399466146885
1416744000.0,527.301738196486,0,0,-7,-6.61063715787943,7.134792251832482e-14,457.2,83.7123753543655
1416747600.0,241.680580042379,0,0,-8,1.99156749544874,-291.3,441.621287779362,97.3677247675683
1416751200.0,-5.13988999834029,0,0,-9,1.57279902284592,-504.546400244814,395.946814610245,110.886896613382
1416754800.0,-142.213759149704,0,0,-10,2.84603738427229,-582.6,323.28922035849,124.250983107534
1416758400.0,-152.317549613255,0,0,-11,-2.81244273507915,-504.546400244814,228.6,137.441293366638
1416762000.0,-38.4965063263707,0,0,-12,-3.9679532963295,-291.3,118.332067420873,150.439379549087
1416765600.0,144.211786453593,0,0,-13,-6.01527620243234,-1.4269584503665e-13,5.5990851657017e-14,163.227062656025
1416769200.0,333.7288986476,0,0,-14,-1.02549188785349,291.3,-118.332067420873,175.786457956326
1416772800.0,448.646573207823,0,0,-15,-0.399827036990505,504.546400244814,-228.6,188.1
1416776400.0,455.906324814908,0,0,-16,12.4450779883274,582.6,-323.289220358489,200.15046718507
1416780000.0,307.364359136733,0,0,-17,3.84376765862887,504.546400244814,-395.946814610245,211.921005843535
1416783600.0,54.8501833264819,0,0,-18,-0.223682706907291,291.3,-441.621287779362,223.395153812751
1416787200.0,-244.684821514063,0,0,-19,-3.04168497331864,2.14043767554974e-13,-457.2,234.556863459256
1416790800.0,-503.68181022219,0,0,-20,3.84895343434228,-291.299999999999,-441.621287779362,245.390524122829
1416794400.0,-676.867034879061,0,0,-21,-11.2548039734217,-504.546400244814,-395.946814610245,255.88098394942
1416798000.0,-659.451135273727,0,0,-22,2.42451400238329,-582.6,-323.28922035849,266.013571082379
1416801600.0,-489.251591511122,0,0,-23,-8.87930544868824,-504.546400244814,-228.6,275.774114182381
1416805200.0,-154.49781864783,0,0,-24,-6.0147134742761,-291.300000000001,-118.332067420873,285.148962247319
1416808800.0,272.386511749078,0,0,-25,3.2615080446057,-2.85391690073299e-13,-1.11981703314034e-13,294.125003704473
1416812400.0,674.51199849858,0,0,-26,-11.8097536705135,291.3,118.332067420873,302.689684748221
1416816000.0,1014.28407738257,0,0,-27,-2.69334975992474,504.546400244814,228.6,310.831026897677
1416819600.0,1189.34555030801,0,0,-28,-7.08131380015524,582.6,323.289220358489,318.53764374968
1416823200.0,1198.43525883344,0,0,-29,1.14328707467385,504.546400244814,395.946814610245,325.798756903706
1416826800.0,1039.61264779374,0,0,-30,4.08714897794419,291.3,441.621287779362,332.604211036434
1416830400.0,761.595099633619,0,0,-31,-3.54938847127248,1.3916451072262099e-12,457.2,338.94448810489
1416834000.0,467.421315682955,0,0,-32,4.28930724530708,-291.299999999999,441.621287779362,344.810720658285
1416837600.0,200.247959752005,0,0,-33,-8.34715885337656,-504.546400244813,395.946814610246,350.19470423995
1416841200.0,58.1899604379809,0,0,-34,-3.58816878251625,-582.6,323.289220358489,355.088908862008
1416844800.0,50.4282349188147,0,0,-35,1.88814562688246,-504.546400244814,228.6,359.486489536746
1416848400.0,141.245156650297,0,0,-36,-13.1682066205232,-291.3,118.332067420873,363.381295849947
1416852000.0,341.662796783486,0,0,-37,11.8949162206845,-4.28087535109949e-13,1.67972554971051e-13,366.767880562802
1416855600.0,501.556879204262,0,0,-38,-3.05256060522835,291.299999999999,-118.332067420872,369.641507230363
1416859200.0,604.890761183781,0,0,-39,-4.05379588692657,504.546400244813,-228.6,371.998156825893
1416862800.0,591.363075639094,0,0,-40,-1.78223736425494,582.6,-323.289220358489,373.834533361838
1416866400.0,434.206852277803,0,0,-41,-8.54080185632508,504.546400244814,-395.946814610245,375.14806849956
1416870000.0,188.512757315882,0,0,-42,4.89711995384601,291.300000000002,-441.621287779362,375.936925141395
1416873600.0,-127.931059669509,0,0,-43,-3.93105966950971,4.99435457628274e-13,-457.2,376.2
1416877200.0,-404.744636503361,0,0,-44,-3.76027386539477,-291.299999999999,-441.621287779362,375.936925141396
1416880800.0,-557.822837656341,0,0,-45,12.5223086991583,-504.546400244813,-395.946814610246,375.14806849956
1416884400.0,-583.565170114889,0,0,-46,-5.51048311823752,-582.6,-323.289220358489,373.834533361838
1416888000.0,-417.550733028216,0,0,-47,-9.40248960929372,-504.546400244815,-228.600000000001,371.998156825893
1416891600.0,-83.2029847900325,0,0,-48,4.78757540047723,-291.3,-118.332067420873,369.641507230363
1416895200.0,316.87047037588,0,0,-49,-0.897410186920972,-5.70783380146598e-13,-2.23963406628068e-13,366.767880562802
1416898800.0,720.777189564035,0,0,-50,-2.23617370678409,291.299999999999,118.332067420872,363.381295849947
1416902400.0,1046.70920921966,0,0,-51,5.07631943809786,504.546400244814,228.6,359.486489536746
1416906000.0,1197.75628587547,0,0,-52,-11.2218433450239,582.6,323.289220358489,355.088908862008
