,timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
0,1416722400.0,-99.3152111308512,0,0,0,-99.3152111308512,0.0,0.0,0.0
1,1416726000.0,333.295923990977,0,0,0,-113.318107899572,320.25,116.313278869073,10.0507530214763
2,1416729600.0,868.343376336329,0,0,0,68.866656056365,554.689271123933,224.7,20.0874491560308
3,1416733200.0,953.687635516207,0,0,0,-34.6822031255971,640.5,317.773787465234,30.0960511765692
4,1416736800.0,1027.10942330762,0,0,0,43.1657745748083,554.689271123933,389.191816460727,40.0625611481557
5,1416740400.0,643.306236498465,0,0,0,-161.003869841233,320.25,434.087066334307,49.9730400053914
6,1416744000.0,639.673187100898,0,0,0,130.459560053441,7.8438627485388e-14,449.4,59.8136270474573
7,1416747600.0,357.209287178397,0,0,0,173.801661520532,-320.25,434.087066334307,69.5705593235576
8,1416751200.0,140.255699974971,0,0,0,226.522963756526,-554.689271123933,389.191816460727,79.2301908816511
9,1416754800.0,-101.761798325733,0,0,0,132.185402355484,-640.5,317.773787465234,88.7790118535489
10,1416758400.0,-750.955446663707,0,0,0,-519.16984288946,-554.689271123933,224.7,98.203667349687
11,1416762000.0,54.1312472030208,0,0,0,150.576992196802,-320.25,116.313278869073,107.490976137146
12,1416765600.0,-1.16976388275208,0,0,0,-117.797712957552,-1.56877254970776e-13,5.5035627153682104e-14,116.6279490748
13,1416769200.0,482.632618711088,0,0,0,153.094090300362,320.25,-116.313278869073,125.601807279799
14,1416772800.0,363.253275443939,0,0,0,-101.135995679994,554.689271123933,-224.7,134.4
15,1416776400.0,530.772514724539,0,0,0,65.0360800224503,640.5,-317.773787465234,143.010222167322
16,1416780000.0,478.264651255987,0,0,0,161.346764985278,554.689271123933,-389.191816460727,151.420431607502
17,1416783600.0,189.880961186932,0,0,0,144.099161639082,320.25,-434.087066334307,159.618865882157
18,1416787200.0,-420.313979592218,0,0,0,-138.508038331846,2.35315882456164e-13,-449.4,167.594058739628
19,1416790800.0,-416.927712872498,0,0,0,162.07449731025,-320.25,-434.087066334307,175.334856151559
20,1416794400.0,-462.059697017342,0,0,0,298.990958654495,-554.689271123933,-389.191816460727,182.830431912823
21,1416798000.0,-533.850911334591,0,0,0,234.352573347699,-640.5,-317.773787465235,190.070302782944
22,1416801600.0,-600.458188813584,0,0,0,-18.1132608375074,-554.689271123933,-224.7,197.044343147857
23,1416805200.0,-70.7223414785239,0,0,0,162.098138209052,-320.250000000001,-116.313278869073,203.742799181498
24,1416808800.0,167.192455398397,0,0,0,-42.9638470890095,-3.13754509941552e-13,-1.10071254307364e-13,210.156302487406
25,1416812400.0,886.129302851298,0,0,0,233.290140780944,320.250000000001,116.313278869073,216.27588320128
26,1416816000.0,1075.65165138115,0,0,0,74.1693977210796,554.689271123933,224.7,222.092982536139
27,1416819600.0,938.84712798778,0,0,0,-247.026124230018,640.5,317.773787465234,227.599464752563
28,1416823200.0,1369.71465508994,0,0,0,193.045938968026,554.689271123933,389.191816460727,232.787628537257
