timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-35.443117087611,0,0,3,-38.443117087611,0.0,0.0,0.0
1416726000.0,592.110824948242,0,0,6,43.297402144077,369.5,158.656074647845,14.6573481563196
1416729600.0,991.645917019461,0,0,9,6.85894693688263,639.9927733967,306.5,29.2941966858783
1416733200.0,1237.27992015192,0,0,12,8.93338865207236,739.0,433.456456867354,43.8900746324967
1416736800.0,1181.12944148038,0,0,15,-63.1614727772414,639.9927733967,530.873572519861,58.4245683410604
1416740400.0,934.063381302913,0,0,18,-118.426500220149,369.5,592.112531515199,72.8773500078625
1416744000.0,644.020761462562,0,0,21,-77.2074446483131,9.05013984569894e-14,613.0,87.2282061108752
1416747600.0,366.835702244281,0,0,24,18.7661050488937,-369.5,592.112531515199,101.457065680188
1416751200.0,-29.7427647671293,0,0,27,-63.1675922593648,-639.9927733967,530.873572519861,115.544028369074
1416754800.0,-125.721730169989,0,0,30,20.3524206762322,-739.0,433.456456867354,129.469392286425
1416758400.0,-132.527275976523,0,0,33,24.7518158685508,-639.9927733967,306.5,143.213681551627
1416762000.0,-21.2022085853913,0,0,36,-3.11595676657474,-369.5,158.656074647845,156.757673533338
1416765600.0,162.864346397324,0,0,39,-46.2180793367585,-1.81002796913979e-13,7.507084878773272e-14,170.082425734083
1416769200.0,405.750566487542,0,0,42,-30.2626611476527,369.5,-158.656074647845,183.16930228304
1416772800.0,549.776423167519,0,0,45,-24.7163502291814,639.9927733967,-306.5,196.0
1416776400.0,592.973803249801,0,0,48,30.8736861231421,739.0,-433.456456867353,208.556573994012
1416780000.0,534.467370843943,0,0,51,153.526707206164,639.9927733967,-530.873572519861,220.82146276094
1416783600.0,70.1837024600916,0,0,54,6.01872123047795,369.5,-592.112531515199,232.777512744813
1416787200.0,-273.031025740958,0,0,57,38.5609719304185,2.71504195370968e-13,-613.0,244.408002328624
1416790800.0,-553.614265308362,0,0,60,92.301600985813,-369.499999999999,-592.112531515199,255.696665221023
1416794400.0,-741.801935637541,0,0,63,99.4366970728198,-639.9927733967,-530.873572519861,266.6277132062
1416798000.0,-846.260857222133,0,0,66,-16.9902585799059,-739.0,-433.456456867354,277.185858225127
1416801600.0,-447.8440611055,0,0,69,142.292378533909,-639.9927733967,-306.5,287.356333757292
1416805200.0,-179.80150530992,0,0,72,-20.7703461350911,-369.500000000001,-158.656074647846,297.124915473018
1416808800.0,374.526956163698,0,0,75,-6.95098496376945,-3.62005593827958e-13,-1.50141697575465e-13,306.477941127468
1416812400.0,954.944145530483,0,0,78,33.3857412141033,369.500000000001,158.656074647845,315.402329668534
1416816000.0,1230.60488995918,0,0,81,-120.773482969386,639.9927733967,306.5,323.88559953187
1416819600.0,1445.45946462923,0,0,84,-142.912878335607,739.0,433.456456867354,331.915886097487
1416823200.0,1437.36502802163,0,0,87,-159.983276178427,639.992773396701,530.873572519861,339.4819582835
1416826800.0,1359.50117884073,0,0,90,-38.6845869282796,369.5,592.112531515199,346.573234253807
1416830400.0,969.054267049293,0,0,93,-90.1255291684568,1.7652346966017298e-12,613.0,353.179796217748
1416834000.0,655.217843882377,0,0,96,-22.6870919338537,-369.499999999999,592.112531515199,359.292404301031
1416837600.0,247.255430351918,0,0,99,-107.527878239772,-639.992773396699,530.873572519861,364.902509468528
